age,campaign,previous,duration,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_code,marital_code,education_code,housing_code,loan_code,contact_code,poutcome_code,day_of_week_code,month_code
43,1,0,535,1.1,93.994,-36.4,4.856,5191.0,2,1,6,0,0,1,1,3,6
47,2,1,903,-1.8,93.075,-47.1,1.415,5099.1,0,1,3,2,0,0,0,4,0
30,3,0,714,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,2,6,0,0,0,1,0,1
37,1,0,280,1.4,94.465,-41.8,4.8660000000000005,5228.1,1,1,3,0,0,1,1,2,4
44,1,0,81,1.4,93.91799999999999,-42.7,4.968,5228.1,1,0,5,2,2,0,1,2,3
57,1,0,106,1.4,93.91799999999999,-42.7,4.962,5228.1,1,1,2,2,0,1,1,4,3
28,2,0,232,-1.8,93.075,-47.1,1.405,5099.1,9,2,6,0,0,0,1,0,0
46,1,1,205,-1.8,92.89299999999999,-46.2,1.264,5099.1,10,1,2,2,0,0,0,1,6
35,1,0,57,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,1,1,0,2,1,1,2,6
40,1,0,131,1.1,93.994,-36.4,4.86,5191.0,0,1,3,0,0,1,1,2,6
45,1,1,329,-1.8,93.075,-47.1,1.453,5099.1,7,1,5,0,0,0,0,3,0
34,1,0,84,-1.8,92.89299999999999,-46.2,1.25,5099.1,7,0,3,2,0,0,1,0,6
48,5,0,36,1.4,94.465,-41.8,4.959,5228.1,0,0,3,0,2,1,1,0,4
45,3,0,211,1.4,93.91799999999999,-42.7,4.961,5228.1,2,0,5,2,0,0,1,3,3
37,5,0,312,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2,6,0,2,0,1,4,3
35,1,0,369,1.1,93.994,-36.4,4.855,5191.0,0,1,6,2,2,1,1,2,6
34,2,0,157,1.1,93.994,-36.4,4.857,5191.0,0,1,6,0,2,1,1,4,6
51,6,0,81,1.4,94.465,-41.8,4.864,5228.1,1,1,2,2,0,1,1,3,4
55,1,0,6,-1.1,94.199,-37.5,0.879,4963.6,10,1,0,2,0,1,1,3,9
35,6,0,62,-0.1,93.2,-42.0,4.1530000000000005,5195.8,7,0,2,2,2,0,1,3,7
37,3,0,157,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1,3,0,0,0,1,1,3
36,2,0,594,1.1,93.994,-36.4,4.8580000000000005,5191.0,9,1,5,2,0,1,1,1,6
29,3,0,215,1.4,94.465,-41.8,4.955,5228.1,1,2,1,2,0,1,1,2,4
43,4,1,76,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,1,3,2,0,0,2,1,6
37,1,0,24,1.1,93.994,-36.4,4.855,5191.0,6,1,2,2,2,1,1,0,6
37,1,0,97,1.1,93.994,-36.4,4.855,5191.0,0,1,3,1,1,1,1,0,6
37,2,1,73,-2.9,92.20100000000001,-31.4,0.873,5076.2,9,2,6,2,2,0,2,2,1
41,1,0,256,1.1,93.994,-36.4,4.856,5191.0,7,1,2,2,0,1,1,3,6
58,2,0,38,1.1,93.994,-36.4,4.859,5191.0,0,0,2,2,0,1,1,0,6
40,1,0,59,-0.1,93.2,-42.0,4.12,5195.8,9,1,2,0,0,0,1,4,7
35,1,0,309,-0.1,93.79799999999999,-40.4,5.0,5195.8,4,1,6,2,0,1,1,1,8
29,2,0,211,1.1,93.994,-36.4,4.859,5191.0,10,2,6,0,2,1,1,4,6
58,4,0,180,1.4,93.91799999999999,-42.7,4.962,5228.1,1,1,7,2,0,0,1,2,3
29,2,0,485,-1.8,92.89299999999999,-46.2,1.291,5099.1,9,2,6,2,2,0,1,3,6
37,1,0,164,-0.1,93.2,-42.0,4.1530000000000005,5195.8,9,1,5,2,0,1,1,3,7
45,1,0,105,1.4,93.444,-36.1,4.966,5228.1,9,1,5,0,0,0,1,3,1
57,4,0,61,1.4,93.444,-36.1,4.965,5228.1,0,1,6,2,2,0,1,3,1
40,3,0,201,1.1,93.994,-36.4,4.864,5191.0,4,0,6,2,2,1,1,0,6
32,1,0,943,-0.1,93.2,-42.0,4.191,5195.8,1,1,3,2,0,1,1,1,7
49,1,0,87,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,6,2,0,0,1,4,1
39,7,0,536,1.1,93.994,-36.4,4.857,5191.0,3,1,6,2,0,1,1,4,6
39,1,1,171,-1.8,92.89299999999999,-46.2,1.25,5099.1,9,1,7,2,2,0,0,0,6
39,3,0,67,1.4,94.465,-41.8,4.959,5228.1,9,1,5,2,0,1,1,4,4
49,3,0,151,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,1,5,2,0,0,1,2,1
31,2,0,174,-2.9,92.20100000000001,-31.4,0.879,5076.2,1,2,6,0,0,0,1,4,1
29,1,0,67,1.4,93.444,-36.1,4.968,5228.1,0,2,6,2,0,0,1,3,1
36,6,0,383,-2.9,92.469,-33.6,0.9079999999999999,5076.2,0,1,3,0,0,0,1,3,3
41,1,0,253,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,1,2,2,0,0,1,3,6
30,1,1,210,-1.1,94.199,-37.5,0.88,4963.6,4,1,6,1,1,0,0,4,9
28,3,1,226,-1.7,94.027,-38.3,0.898,4991.6,0,1,6,2,0,0,0,1,1
29,3,0,243,1.4,93.444,-36.1,4.965,5228.1,9,3,3,2,0,0,1,4,1
53,2,0,343,1.4,93.444,-36.1,4.965,5228.1,0,0,6,2,0,0,1,1,1
76,1,1,336,-3.4,92.37899999999999,-29.8,0.773,5017.5,5,1,6,2,0,0,0,0,9
30,2,0,340,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,2,6,0,0,0,1,4,1
41,2,0,378,1.4,94.465,-41.8,4.962,5228.1,1,1,2,0,0,1,1,4,4
25,3,0,432,-1.8,92.89299999999999,-46.2,1.244,5099.1,8,2,3,2,0,0,1,1,6
30,3,0,100,1.1,93.994,-36.4,4.864,5191.0,0,2,3,2,0,1,1,0,6
30,1,0,150,-1.8,92.89299999999999,-46.2,1.344,5099.1,9,2,6,2,0,0,1,3,6
25,1,0,197,1.4,93.91799999999999,-42.7,4.963,5228.1,7,2,2,2,0,0,1,4,3
45,1,0,332,1.4,93.91799999999999,-42.7,4.962,5228.1,6,1,2,2,2,0,1,4,3
60,7,0,111,1.4,94.465,-41.8,4.864,5228.1,0,1,6,0,0,1,1,3,4
32,1,0,138,-0.1,93.2,-42.0,4.12,5195.8,8,2,6,0,0,0,1,4,7
36,1,1,159,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,2,0,0,0,0,0,6
43,2,0,112,1.4,94.465,-41.8,4.958,5228.1,9,1,5,0,0,1,1,2,4
50,1,0,66,1.1,93.994,-36.4,4.857,5191.0,1,1,1,0,0,1,1,0,6
48,1,0,314,1.4,94.465,-41.8,4.959,5228.1,0,0,3,0,0,1,1,4,4
69,3,0,257,-3.4,92.431,-26.9,0.72,5017.5,5,1,0,2,2,0,1,0,8
24,1,0,304,1.4,93.91799999999999,-42.7,4.963,5228.1,8,2,0,0,0,0,1,0,3
47,1,1,377,-1.8,92.89299999999999,-46.2,1.344,5099.1,7,1,3,2,0,0,0,3,6
34,5,0,55,-0.1,93.2,-42.0,4.021,5195.8,0,1,6,2,0,1,1,0,7
42,1,0,265,-1.8,92.89299999999999,-46.2,1.264,5099.1,2,1,6,2,0,0,1,1,6
42,7,0,42,1.1,93.994,-36.4,4.86,5191.0,0,2,2,0,0,1,1,2,6
31,5,1,207,-0.1,93.2,-42.0,4.0760000000000005,5195.8,9,2,5,2,0,0,0,2,7
51,1,0,119,1.4,94.465,-41.8,4.967,5228.1,9,1,5,2,0,1,1,0,4
37,1,0,178,1.1,93.994,-36.4,4.859,5191.0,7,1,3,2,0,1,1,4,6
52,3,3,175,-1.7,94.027,-38.3,0.899,4991.6,4,1,6,2,0,0,2,2,1
40,4,0,245,-0.1,93.2,-42.0,4.12,5195.8,1,2,2,1,1,0,1,4,7
28,1,0,695,1.4,93.91799999999999,-42.7,4.963,5228.1,6,1,6,2,0,0,1,4,3
32,2,0,322,1.1,93.994,-36.4,4.864,5191.0,9,1,5,2,0,1,1,0,6
26,2,0,290,1.4,93.91799999999999,-42.7,4.963,5228.1,9,1,6,2,0,0,1,2,3
29,1,0,175,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,1,2,2,0,0,1,1,6
28,2,0,373,-2.9,92.963,-40.8,1.266,5076.2,6,2,6,0,0,0,1,1,4
44,1,0,63,1.4,94.465,-41.8,4.961,5228.1,1,1,5,0,0,1,1,1,4
45,2,1,150,-3.0,92.713,-33.0,0.7070000000000001,5023.5,0,1,6,0,0,0,2,2,2
31,3,0,82,1.4,93.444,-36.1,4.963,5228.1,0,2,3,2,0,0,1,3,1
38,2,0,389,1.4,93.91799999999999,-42.7,4.966,5228.1,1,1,1,2,0,1,1,2,3
30,1,0,148,-0.1,93.2,-42.0,4.12,5195.8,7,2,3,0,0,0,1,4,7
44,2,1,201,-1.8,93.876,-40.0,0.682,5008.7,9,1,6,0,2,1,0,0,6
53,2,0,404,1.1,93.994,-36.4,4.855,5191.0,6,1,6,0,0,1,1,0,6
41,1,0,245,1.1,93.994,-36.4,4.857,5191.0,1,0,1,0,0,1,1,0,6
58,1,0,32,1.4,94.465,-41.8,4.947,5228.1,7,1,3,2,0,1,1,0,4
28,2,0,727,1.4,93.91799999999999,-42.7,4.968,5228.1,0,2,6,0,0,0,1,2,3
38,2,0,159,1.1,93.994,-36.4,4.859,5191.0,9,2,5,1,1,1,1,4,6
42,6,0,273,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,6,0,0,0,1,4,1
53,1,0,138,-0.1,93.2,-42.0,4.021,5195.8,9,1,7,0,0,0,1,0,7
41,5,0,536,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,6,2,0,0,1,4,1
54,1,0,82,-3.4,92.37899999999999,-29.8,0.8190000000000001,5017.5,0,1,7,2,0,0,1,3,9
40,5,0,13,1.1,93.994,-36.4,4.857,5191.0,1,1,1,2,2,1,1,0,6
50,1,0,87,1.1,93.994,-36.4,4.857,5191.0,7,1,3,0,0,1,1,3,6
29,4,1,110,-1.1,94.199,-37.5,0.878,4963.6,0,2,6,0,0,0,2,0,9
41,1,0,87,-1.8,92.89299999999999,-46.2,1.327,5099.1,1,1,0,2,0,0,1,2,6
32,1,0,70,1.1,93.994,-36.4,4.855,5191.0,0,1,3,0,0,1,1,2,6
43,4,1,72,-3.0,92.713,-33.0,0.715,5023.5,0,1,3,2,0,0,2,3,2
56,1,0,99,-1.8,93.075,-47.1,1.365,5099.1,2,1,6,0,0,0,1,2,0
51,6,0,29,-1.8,92.89299999999999,-46.2,1.281,5099.1,1,0,2,0,2,0,1,4,6
31,4,0,232,1.1,93.994,-36.4,4.857,5191.0,2,2,2,0,0,1,1,4,6
31,2,0,113,1.4,93.444,-36.1,4.967,5228.1,9,2,3,2,2,0,1,4,1
28,2,0,555,-3.4,92.37899999999999,-29.8,0.8029999999999999,5017.5,8,2,3,0,0,0,1,0,9
52,3,0,172,-0.1,93.2,-42.0,4.191,5195.8,4,1,6,2,2,0,1,1,7
33,1,0,337,1.1,93.994,-36.4,4.859,5191.0,0,2,6,0,0,1,1,4,6
64,2,0,65,-1.8,93.075,-47.1,1.445,5099.1,9,1,5,2,0,0,1,4,0
56,2,0,103,1.1,93.994,-36.4,4.857,5191.0,5,1,0,2,0,1,1,1,6
35,1,0,131,1.4,94.465,-41.8,4.96,5228.1,9,1,6,0,0,1,1,1,4
59,2,0,51,1.1,93.994,-36.4,4.857,5191.0,0,1,5,0,0,1,1,1,6
39,2,0,389,1.1,93.994,-36.4,4.8580000000000005,5191.0,6,1,0,0,0,1,1,4,6
32,1,1,1030,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,6,0,0,0,2,2,6
23,1,0,208,-1.8,92.89299999999999,-46.2,1.266,5099.1,1,2,0,0,2,0,1,2,6
36,3,0,77,1.1,93.994,-36.4,4.857,5191.0,7,1,3,0,0,1,1,0,6
27,3,0,179,1.4,93.91799999999999,-42.7,4.961,5228.1,9,2,5,2,0,0,1,3,3
33,4,0,8,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,1,2,2,0,0,1,0,6
28,1,0,529,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1,6,2,0,0,1,4,3
35,3,0,439,1.4,93.444,-36.1,4.966,5228.1,9,2,6,2,0,0,1,3,1
55,4,0,199,1.4,93.444,-36.1,4.963,5228.1,9,1,5,2,2,0,1,1,1
57,1,0,105,1.4,93.91799999999999,-42.7,4.961,5228.1,0,2,6,0,0,0,1,3,3
52,2,0,191,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,6,0,0,0,1,4,1
34,1,0,35,1.4,94.465,-41.8,4.961,5228.1,1,1,1,0,2,1,1,1,4
36,1,0,153,1.4,94.465,-41.8,4.959,5228.1,1,1,1,2,0,1,1,4,4
39,1,0,208,1.4,93.91799999999999,-42.7,4.962,5228.1,7,0,3,0,2,0,1,2,3
25,4,0,112,-1.8,93.075,-47.1,1.466,5099.1,9,2,5,0,2,0,1,1,0
28,1,0,207,-2.9,92.963,-40.8,1.26,5076.2,6,2,5,2,0,0,1,2,4
32,1,0,182,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,2,6,0,0,0,1,0,1
52,1,0,151,1.1,93.994,-36.4,4.857,5191.0,2,1,6,0,0,1,1,1,6
48,3,0,553,-1.8,92.89299999999999,-46.2,1.327,5099.1,9,1,2,0,0,0,1,2,6
27,1,0,248,1.4,94.465,-41.8,4.961,5228.1,9,2,5,0,0,1,1,2,4
38,2,1,170,-1.8,92.89299999999999,-46.2,1.244,5099.1,9,2,5,0,0,0,0,1,6
36,1,2,113,-3.4,92.431,-26.9,0.742,5017.5,0,2,6,2,0,0,2,4,8
54,1,0,169,1.4,93.444,-36.1,4.963,5228.1,1,1,0,2,0,0,1,2,1
56,2,0,481,-0.1,93.2,-42.0,4.021,5195.8,5,1,0,2,0,0,1,0,7
39,2,0,127,1.4,94.465,-41.8,4.959,5228.1,9,2,5,2,0,1,1,0,4
24,7,0,378,1.4,93.91799999999999,-42.7,4.958,5228.1,9,2,1,2,0,0,1,2,3
48,1,0,436,1.4,93.444,-36.1,4.965,5228.1,7,1,0,2,0,0,1,3,1
29,1,0,295,-2.9,92.963,-40.8,1.266,5076.2,0,2,3,2,0,0,1,1,4
54,1,1,267,-1.8,93.075,-47.1,1.365,5099.1,3,1,3,2,2,0,0,2,0
32,1,1,651,-1.1,94.76700000000001,-50.8,1.03,4963.6,0,1,6,0,0,1,0,4,7
34,8,0,95,1.4,93.91799999999999,-42.7,4.957,5228.1,7,1,3,0,0,0,1,0,3
44,2,0,234,1.1,93.994,-36.4,4.857,5191.0,3,2,7,2,2,1,1,0,6
35,1,0,84,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,2,0,0,1,0,0
35,3,0,77,1.4,93.91799999999999,-42.7,4.962,5228.1,9,1,5,2,2,0,1,2,3
50,1,0,115,-1.8,92.84299999999999,-50.0,1.548,5099.1,4,1,2,0,0,0,1,4,5
23,6,0,248,-3.0,92.713,-33.0,0.71,5023.5,1,2,3,2,0,0,1,0,2
43,8,0,618,1.4,93.444,-36.1,4.965,5228.1,0,1,6,0,0,1,1,4,1
33,1,0,530,-1.8,93.075,-47.1,1.435,5099.1,9,2,6,2,0,0,1,2,0
53,2,0,239,1.4,93.91799999999999,-42.7,4.957,5228.1,6,1,6,0,0,1,1,0,3
32,5,1,693,-1.8,92.89299999999999,-46.2,1.25,5099.1,9,2,6,2,2,0,0,0,6
29,3,0,288,1.1,93.994,-36.4,4.857,5191.0,0,1,3,0,0,1,1,0,6
28,2,0,554,-1.8,92.89299999999999,-46.2,1.334,5099.1,6,2,6,0,0,0,1,4,6
38,4,1,13,-1.8,93.075,-47.1,1.405,5099.1,2,1,2,2,0,0,0,1,0
47,1,0,97,-0.1,93.2,-42.0,4.1530000000000005,5195.8,7,1,3,2,0,0,1,3,7
33,10,0,107,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1,6,2,0,0,1,4,3
30,4,0,303,1.1,93.994,-36.4,4.859,5191.0,0,1,6,2,0,1,1,4,6
34,13,0,44,1.4,93.91799999999999,-42.7,4.961,5228.1,1,1,7,0,2,0,1,3,3
56,3,0,113,1.4,93.91799999999999,-42.7,4.962,5228.1,1,1,2,2,0,0,1,0,3
29,2,0,738,-1.8,93.075,-47.1,1.405,5099.1,2,2,6,2,0,0,1,0,0
37,1,0,723,1.1,93.994,-36.4,4.8580000000000005,5191.0,3,1,3,2,2,1,1,1,6
44,1,0,61,1.4,93.91799999999999,-42.7,4.96,5228.1,0,2,2,2,0,0,1,1,3
46,6,0,205,-0.1,93.2,-42.0,4.0760000000000005,5195.8,4,1,6,2,0,0,1,2,7
40,1,3,356,-1.8,93.876,-40.0,0.6829999999999999,5008.7,0,2,2,2,0,0,2,2,6
42,2,0,124,1.4,93.91799999999999,-42.7,4.958,5228.1,2,1,0,2,0,0,1,2,3
46,2,0,405,-1.8,93.075,-47.1,1.405,5099.1,0,1,2,0,0,0,1,1,0
33,2,0,58,1.1,93.994,-36.4,4.864,5191.0,1,2,2,2,2,1,1,0,6
37,6,0,102,-1.8,92.89299999999999,-46.2,1.266,5099.1,9,1,3,0,2,0,1,2,6
33,3,0,335,1.4,93.444,-36.1,4.966,5228.1,9,1,5,0,0,0,1,0,1
48,1,0,80,1.1,93.994,-36.4,4.857,5191.0,0,2,6,0,0,1,1,1,6
59,1,0,253,1.1,93.994,-36.4,4.857,5191.0,5,3,6,0,0,1,1,3,6
49,2,1,135,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,2,1,0,0,0,0,4,6
31,2,0,88,-1.8,92.89299999999999,-46.2,1.291,5099.1,1,2,2,1,1,0,1,3,6
58,1,0,131,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,4,2,6,0,2,0,1,0,6
25,2,0,78,-3.0,92.713,-33.0,0.718,5023.5,0,2,6,0,0,0,1,0,2
35,1,0,936,1.4,93.91799999999999,-42.7,4.962,5228.1,10,2,2,0,0,0,1,0,3
33,2,0,62,-1.8,93.876,-40.0,0.684,5008.7,9,1,5,2,2,0,1,0,6
38,1,0,226,1.4,93.91799999999999,-42.7,4.963,5228.1,1,1,1,2,0,1,1,4,3
41,2,0,112,1.4,93.91799999999999,-42.7,4.962,5228.1,9,0,5,2,0,0,1,1,3
37,2,2,608,-1.1,94.601,-49.5,1.0290000000000001,4963.6,7,1,3,2,2,0,0,0,8
38,5,1,6,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,3,2,0,0,0,0,6
41,5,0,84,1.4,93.444,-36.1,4.962,5228.1,0,1,6,0,0,0,1,2,1
35,6,0,183,-1.8,92.89299999999999,-46.2,1.291,5099.1,9,2,6,0,0,0,1,3,6
30,2,0,84,1.4,93.91799999999999,-42.7,4.963,5228.1,4,1,6,0,0,0,1,4,3
41,1,0,47,1.4,93.91799999999999,-42.7,4.963,5228.1,1,1,1,2,2,1,1,4,3
35,2,0,77,1.4,94.465,-41.8,4.8660000000000005,5228.1,1,0,2,0,0,1,1,2,4
32,1,0,329,-1.8,92.89299999999999,-46.2,1.27,5099.1,1,2,3,0,0,0,1,4,6
24,4,0,145,1.4,93.91799999999999,-42.7,4.957,5228.1,0,2,3,2,0,0,1,4,3
31,2,0,397,1.4,94.465,-41.8,4.864,5228.1,1,1,2,0,0,1,1,3,4
49,1,1,37,-0.1,93.2,-42.0,4.1530000000000005,5195.8,4,1,6,2,0,0,0,3,7
34,5,0,112,1.4,93.444,-36.1,4.968,5228.1,9,1,3,2,0,0,1,2,1
44,4,1,251,-1.8,93.075,-47.1,1.4980000000000002,5099.1,0,1,7,0,0,0,0,4,0
47,1,0,517,-1.8,93.075,-47.1,1.405,5099.1,0,1,3,0,2,0,1,0,0
49,3,0,312,1.1,93.994,-36.4,4.855,5191.0,0,0,2,2,0,1,1,2,6
29,2,0,243,1.4,94.465,-41.8,4.955,5228.1,1,0,0,0,0,1,1,2,4
50,1,0,104,1.4,93.444,-36.1,4.965,5228.1,0,1,3,0,0,0,1,1,1
31,3,0,111,1.4,93.444,-36.1,4.965,5228.1,9,1,6,2,0,0,1,1,1
33,1,0,578,-1.8,92.89299999999999,-46.2,1.266,5099.1,4,1,5,0,0,0,1,2,6
48,1,1,50,-0.1,93.2,-42.0,4.191,5195.8,2,1,6,2,0,0,0,1,7
28,4,0,316,-2.9,92.469,-33.6,1.048,5076.2,7,2,6,2,0,0,1,1,3
38,1,1,306,-0.1,93.2,-42.0,4.021,5195.8,7,1,3,2,0,0,0,0,7
24,2,0,165,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1,7,2,0,0,1,4,3
51,2,0,172,1.1,93.994,-36.4,4.857,5191.0,1,1,0,0,0,1,1,1,6
52,1,1,259,-3.4,92.649,-30.1,0.7140000000000001,5017.5,9,1,5,2,0,0,0,0,7
36,1,0,207,1.4,93.444,-36.1,4.966,5228.1,9,0,6,2,0,0,1,0,1
39,3,0,49,-0.1,93.2,-42.0,4.191,5195.8,7,1,3,2,2,0,1,1,7
47,3,0,911,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,2,3,2,0,0,1,1,6
32,2,2,375,-1.1,94.601,-49.5,0.972,4963.6,7,2,6,2,0,0,0,0,8
23,3,0,141,1.4,93.91799999999999,-42.7,4.962,5228.1,0,2,3,2,0,0,1,3,3
46,3,0,60,1.1,93.994,-36.4,4.857,5191.0,7,1,3,0,0,1,1,3,6
53,1,0,86,1.4,93.91799999999999,-42.7,4.963,5228.1,1,1,1,0,0,0,1,4,3
26,2,0,123,1.1,93.994,-36.4,4.864,5191.0,7,2,3,2,0,1,1,0,6
30,2,1,294,-3.4,92.37899999999999,-29.8,0.7390000000000001,5017.5,0,1,6,0,0,0,2,1,9
43,3,0,129,1.1,93.994,-36.4,4.864,5191.0,0,1,6,0,0,1,1,0,6
41,2,0,150,1.1,93.994,-36.4,4.857,5191.0,7,1,1,2,0,1,1,1,6
49,1,0,115,-1.8,93.075,-47.1,1.479,5099.1,3,1,0,0,0,0,1,0,0
32,5,0,213,1.4,94.465,-41.8,4.962,5228.1,0,2,3,0,0,1,1,4,4
48,2,0,200,1.4,93.91799999999999,-42.7,4.96,5228.1,7,0,3,2,0,0,1,1,3
49,6,1,78,-2.9,92.20100000000001,-31.4,0.8340000000000001,5076.2,2,2,6,2,0,0,2,4,1
48,9,0,71,-0.1,93.2,-42.0,4.021,5195.8,0,1,6,0,0,0,1,0,7
24,2,2,176,-1.7,94.055,-39.8,0.7290000000000001,4991.6,8,2,3,0,2,0,0,2,4
29,1,0,224,-0.1,93.2,-42.0,4.12,5195.8,9,2,2,0,2,0,1,4,7
25,2,0,189,1.4,93.91799999999999,-42.7,4.963,5228.1,0,2,3,2,0,0,1,2,3
24,3,0,61,-1.8,92.89299999999999,-46.2,1.244,5099.1,1,2,2,2,0,0,1,1,6
35,4,0,329,1.4,94.465,-41.8,4.961,5228.1,9,1,5,2,2,1,1,1,4
37,1,1,74,-0.1,93.2,-42.0,4.191,5195.8,4,0,7,0,2,0,0,1,7
24,1,0,42,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,3,0,0,0,1,3,3
36,1,0,39,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,6,0,0,1,1,2,3
43,1,0,73,1.4,94.465,-41.8,4.958,5228.1,0,2,3,0,0,1,1,2,4
31,1,0,124,-1.8,92.89299999999999,-46.2,1.327,5099.1,7,0,3,0,0,0,1,2,6
26,7,0,15,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,2,6,2,2,0,1,3,6
31,3,0,295,1.4,93.444,-36.1,4.9639999999999995,5228.1,1,1,0,2,0,1,1,0,1
47,1,0,302,-1.7,94.055,-39.8,0.711,4991.6,0,0,3,2,0,1,1,1,4
49,1,0,124,1.1,93.994,-36.4,4.857,5191.0,4,0,3,0,0,1,1,1,6
57,1,0,584,1.4,93.91799999999999,-42.7,4.963,5228.1,4,1,0,0,2,0,1,2,3
51,1,0,113,-0.1,93.2,-42.0,4.191,5195.8,4,1,7,0,0,1,1,1,7
34,1,0,1167,1.1,93.994,-36.4,4.856,5191.0,0,1,6,0,0,1,1,3,6
27,1,0,46,1.4,93.91799999999999,-42.7,4.962,5228.1,0,2,5,0,0,0,1,3,3
29,2,0,187,1.4,93.91799999999999,-42.7,4.963,5228.1,1,2,2,0,0,0,1,0,3
37,2,1,115,-1.8,93.075,-47.1,1.405,5099.1,4,0,5,2,0,0,0,0,0
41,2,0,423,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,1,6,2,0,0,1,2,1
56,4,0,988,1.4,94.465,-41.8,4.959,5228.1,9,1,7,0,2,1,1,0,4
34,1,2,238,-1.7,94.055,-39.8,0.7040000000000001,4991.6,0,1,3,2,0,0,2,4,4
52,1,0,36,1.1,93.994,-36.4,4.86,5191.0,1,1,0,2,0,1,1,2,6
34,1,0,113,-0.1,93.2,-42.0,4.191,5195.8,0,1,3,0,0,0,1,1,7
41,1,0,753,1.4,94.465,-41.8,4.958,5228.1,7,0,2,0,0,1,1,2,4
34,2,0,63,1.4,93.444,-36.1,4.966,5228.1,0,0,3,2,2,0,1,0,1
39,1,0,81,1.4,93.91799999999999,-42.7,4.963,5228.1,1,2,6,0,0,0,1,4,3
31,2,0,59,1.4,93.91799999999999,-42.7,4.968,5228.1,7,2,3,2,0,0,1,2,3
47,1,0,72,1.4,93.91799999999999,-42.7,4.957,5228.1,1,2,2,2,0,0,1,4,3
26,1,1,235,-1.7,94.215,-40.3,0.893,4991.6,8,2,3,0,0,0,0,3,3
36,4,0,221,-0.1,93.2,-42.0,4.12,5195.8,9,1,6,0,0,0,1,4,7
35,3,0,953,1.1,93.994,-36.4,4.857,5191.0,9,2,6,2,0,1,1,3,6
45,2,0,452,-1.8,93.075,-47.1,1.365,5099.1,4,1,6,2,0,0,1,2,0
31,1,0,57,1.4,94.465,-41.8,4.961,5228.1,7,2,6,2,0,1,1,3,4
32,1,0,104,1.1,93.994,-36.4,4.8580000000000005,5191.0,9,1,5,2,0,1,1,4,6
31,6,0,7,-1.8,92.89299999999999,-46.2,1.25,5099.1,9,2,7,0,2,0,1,0,6
39,1,0,207,1.4,94.465,-41.8,4.961,5228.1,1,1,2,0,0,1,1,2,4
47,9,0,212,1.4,93.444,-36.1,4.9639999999999995,5228.1,9,0,5,2,2,0,1,4,1
47,2,0,472,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,1,1,1,2,0,0,1,1,6
49,12,0,106,1.4,93.91799999999999,-42.7,4.961,5228.1,1,1,0,2,0,0,1,3,3
24,1,0,115,1.4,93.91799999999999,-42.7,4.961,5228.1,1,2,1,0,0,0,1,3,3
34,12,0,24,1.4,93.91799999999999,-42.7,4.961,5228.1,7,2,3,1,1,0,1,3,3
34,1,0,139,1.1,93.994,-36.4,4.86,5191.0,1,1,2,2,0,1,1,2,6
20,11,0,1503,1.4,93.91799999999999,-42.7,4.957,5228.1,8,2,6,2,0,0,1,0,3
51,3,0,223,1.1,93.994,-36.4,4.856,5191.0,0,1,6,2,0,1,1,4,6
30,3,1,592,-1.7,94.027,-38.3,0.899,4991.6,8,2,3,0,0,0,0,3,1
26,1,0,223,-1.8,92.89299999999999,-46.2,1.327,5099.1,7,2,6,2,0,0,1,2,6
53,2,0,177,1.4,94.465,-41.8,4.961,5228.1,6,0,2,2,0,1,1,2,4
46,1,0,129,1.4,93.91799999999999,-42.7,4.963,5228.1,0,1,6,2,2,0,1,4,3
50,1,0,102,-0.1,93.2,-42.0,4.191,5195.8,2,1,6,0,0,0,1,1,7
