age,default,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_code,marital_code,education_code,housing_code,loan_code,contact_code,poutcome_code,day_of_week_code,month_code,subscribed
42,unknown,198,2,0,1.4,94.465,-41.8,4.967,5228.1,1,2,1,0,2,1,1,0,4,0
29,no,17,4,0,1.4,94.465,-41.8,4.967,5228.1,0,2,3,2,0,1,1,0,4,0
46,no,174,2,0,1.4,94.465,-41.8,4.967,5228.1,6,1,5,2,0,1,1,0,4,0
55,unknown,95,2,0,1.4,94.465,-41.8,4.967,5228.1,10,1,0,2,2,1,1,0,4,0
45,no,261,2,0,1.4,94.465,-41.8,4.967,5228.1,0,0,2,2,0,1,1,0,4,0
38,no,144,4,0,1.4,94.465,-41.8,4.967,5228.1,1,1,2,1,1,1,1,0,4,0
53,no,122,3,0,1.4,94.465,-41.8,4.967,5228.1,0,1,2,0,0,1,1,0,4,0
38,no,59,3,0,1.4,94.465,-41.8,4.967,5228.1,9,2,5,1,1,1,1,0,4,0
29,unknown,334,3,0,1.4,94.465,-41.8,4.967,5228.1,7,2,3,2,0,1,1,0,4,0
30,unknown,49,8,0,1.4,94.465,-41.8,4.967,5228.1,1,1,0,0,2,1,1,0,4,0
34,no,165,2,0,1.4,94.465,-41.8,4.967,5228.1,7,1,3,2,2,1,1,0,4,0
57,no,59,2,0,1.4,94.465,-41.8,4.967,5228.1,5,1,6,2,0,1,1,0,4,0
29,no,103,2,0,1.4,94.465,-41.8,4.967,5228.1,7,0,3,0,0,1,1,0,4,0
49,unknown,190,2,0,1.4,94.465,-41.8,4.967,5228.1,3,1,0,2,0,1,1,0,4,0
27,no,187,2,0,1.4,94.465,-41.8,4.967,5228.1,1,2,1,2,2,1,1,0,4,0
46,no,286,2,0,1.4,94.465,-41.8,4.967,5228.1,1,1,5,0,0,1,1,0,4,0
28,unknown,167,4,0,1.4,94.465,-41.8,4.967,5228.1,1,1,2,0,0,1,1,0,4,0
36,no,52,4,0,1.4,94.465,-41.8,4.967,5228.1,9,1,3,0,0,1,1,0,4,0
46,no,197,3,0,1.4,94.465,-41.8,4.967,5228.1,9,1,5,0,2,1,1,0,4,0
37,no,262,2,0,1.4,94.465,-41.8,4.967,5228.1,3,1,6,2,0,1,1,0,4,0
56,unknown,168,4,0,1.4,94.465,-41.8,4.967,5228.1,9,1,5,0,2,1,1,0,4,0
38,unknown,430,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,2,1,1,1,1,0,4,0
33,no,100,1,0,1.4,94.465,-41.8,4.967,5228.1,9,1,5,0,0,1,1,0,4,0
40,unknown,48,2,0,1.4,94.465,-41.8,4.967,5228.1,1,1,0,0,0,1,1,0,4,0
33,no,350,1,0,1.4,94.465,-41.8,4.967,5228.1,9,1,5,2,0,1,1,0,4,0
39,no,30,24,0,1.4,94.465,-41.8,4.967,5228.1,4,1,6,2,0,1,1,0,4,0
42,no,213,2,0,1.4,94.465,-41.8,4.967,5228.1,1,1,2,0,2,1,1,0,4,0
44,unknown,371,2,0,1.4,94.465,-41.8,4.967,5228.1,9,1,5,2,0,1,1,0,4,0
43,no,207,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,2,0,0,1,1,0,4,0
32,no,24,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,5,0,0,1,1,0,4,0
41,unknown,204,3,0,1.4,94.465,-41.8,4.967,5228.1,1,1,2,0,0,1,1,0,4,0
38,no,36,24,0,1.4,94.465,-41.8,4.967,5228.1,9,1,5,0,0,1,1,0,4,0
37,no,139,2,0,1.4,94.465,-41.8,4.967,5228.1,10,1,2,0,0,1,1,0,4,0
55,no,92,1,0,1.4,94.465,-41.8,4.967,5228.1,0,1,3,1,1,1,1,0,4,0
42,no,322,1,0,1.4,94.465,-41.8,4.967,5228.1,3,2,0,0,0,1,1,0,4,0
40,unknown,420,1,0,1.4,94.465,-41.8,4.967,5228.1,6,1,0,0,0,1,1,0,4,0
40,unknown,65,6,0,1.4,94.465,-41.8,4.967,5228.1,0,1,6,1,1,1,1,0,4,0
56,unknown,143,2,0,1.4,94.465,-41.8,4.967,5228.1,1,1,2,0,0,1,1,0,4,0
38,unknown,102,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,3,1,1,1,1,0,4,0
38,unknown,58,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,3,0,0,1,1,0,4,0
44,unknown,545,2,0,1.4,94.465,-41.8,4.967,5228.1,0,1,6,2,2,1,1,0,4,0
37,no,190,1,0,1.4,94.465,-41.8,4.967,5228.1,9,2,3,2,2,1,1,0,4,0
40,unknown,85,3,0,1.4,94.465,-41.8,4.967,5228.1,0,1,3,2,0,1,1,0,4,0
41,no,1085,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,2,0,0,1,1,0,4,1
38,unknown,514,2,0,1.4,94.465,-41.8,4.967,5228.1,0,1,2,2,0,1,1,0,4,0
27,unknown,471,1,0,1.4,94.465,-41.8,4.967,5228.1,8,2,3,0,0,1,1,0,4,0
41,unknown,94,2,0,1.4,94.465,-41.8,4.967,5228.1,11,2,7,2,0,1,1,0,4,0
35,no,159,9,0,1.4,94.465,-41.8,4.967,5228.1,0,2,6,0,2,1,1,0,4,0
39,unknown,38,3,0,1.4,94.465,-41.8,4.967,5228.1,4,1,1,2,0,1,1,0,4,0
34,no,191,2,0,1.4,94.465,-41.8,4.967,5228.1,9,1,6,0,0,1,1,0,4,0
34,no,10,23,0,1.4,94.465,-41.8,4.967,5228.1,1,0,5,0,0,1,1,0,4,0
53,no,1330,3,0,1.4,94.465,-41.8,4.967,5228.1,0,0,6,0,0,1,1,0,4,0
45,no,48,5,0,1.4,94.465,-41.8,4.967,5228.1,0,1,3,0,0,1,1,0,4,0
34,no,236,7,0,1.4,94.465,-41.8,4.967,5228.1,9,2,3,0,0,1,1,0,4,0
47,no,503,2,0,1.4,94.465,-41.8,4.967,5228.1,9,1,2,2,0,1,1,0,4,0
31,no,108,2,0,1.4,94.465,-41.8,4.967,5228.1,7,1,3,0,2,1,1,0,4,0
39,no,47,1,0,1.4,94.465,-41.8,4.967,5228.1,4,1,6,0,0,1,1,0,4,0
35,no,319,2,0,1.4,94.465,-41.8,4.967,5228.1,1,2,1,0,0,1,1,0,4,0
37,no,42,1,0,1.4,94.465,-41.8,4.967,5228.1,1,2,5,2,0,1,1,0,4,0
41,no,143,2,0,1.4,94.465,-41.8,4.967,5228.1,4,1,7,2,0,1,1,0,4,0
34,unknown,82,3,0,1.4,94.465,-41.8,4.967,5228.1,7,1,3,1,1,1,1,0,4,0
35,unknown,248,2,0,1.4,94.465,-41.8,4.967,5228.1,0,2,0,1,1,1,1,0,4,0
43,no,461,2,0,1.4,94.465,-41.8,4.967,5228.1,9,2,2,2,0,1,1,0,4,0
50,unknown,313,1,0,1.4,94.465,-41.8,4.967,5228.1,6,1,0,2,0,1,1,0,4,0
36,no,86,3,0,1.4,94.465,-41.8,4.967,5228.1,1,1,0,2,0,1,1,0,4,0
38,no,197,3,0,1.4,94.465,-41.8,4.967,5228.1,4,1,6,0,0,1,1,0,4,0
53,no,80,5,0,1.4,94.465,-41.8,4.967,5228.1,0,0,6,0,0,1,1,0,4,0
28,no,113,3,0,1.4,94.465,-41.8,4.967,5228.1,0,1,3,0,0,1,1,0,4,0
35,no,613,1,0,1.4,94.465,-41.8,4.967,5228.1,0,2,1,2,2,1,1,0,4,0
41,unknown,201,6,0,1.4,94.465,-41.8,4.967,5228.1,1,1,2,0,0,1,1,0,4,0
33,no,1271,2,0,1.4,94.465,-41.8,4.967,5228.1,9,1,5,0,0,1,1,0,4,0
37,no,155,3,0,1.4,94.465,-41.8,4.967,5228.1,0,1,6,0,0,1,1,0,4,0
35,no,466,2,0,1.4,94.465,-41.8,4.967,5228.1,0,1,6,0,0,1,1,0,4,0
31,no,298,2,0,1.4,94.465,-41.8,4.967,5228.1,10,1,6,0,0,1,1,0,4,0
51,unknown,119,1,0,1.4,94.465,-41.8,4.967,5228.1,9,1,5,2,0,1,1,0,4,0
51,unknown,114,7,0,1.4,94.465,-41.8,4.967,5228.1,0,1,2,2,0,1,1,0,4,0
50,no,306,2,0,1.4,94.465,-41.8,4.967,5228.1,6,1,6,2,0,1,1,0,4,0
60,unknown,162,1,0,1.4,94.465,-41.8,4.967,5228.1,6,1,5,0,0,1,1,0,4,0
28,unknown,419,2,0,1.4,94.465,-41.8,4.967,5228.1,1,1,1,0,0,1,1,0,4,0
34,no,85,4,0,1.4,94.465,-41.8,4.967,5228.1,2,2,5,0,2,1,1,0,4,0
52,unknown,73,1,0,1.4,94.465,-41.8,4.967,5228.1,6,2,6,2,0,1,1,0,4,0
56,no,49,2,0,1.4,94.465,-41.8,4.967,5228.1,9,1,7,0,0,1,1,0,4,0
42,no,298,2,0,1.4,94.465,-41.8,4.967,5228.1,0,2,6,0,0,1,1,0,4,0
39,unknown,250,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,0,0,0,1,1,0,4,0
39,no,92,1,0,1.4,94.465,-41.8,4.967,5228.1,1,0,2,1,1,1,1,0,4,0
47,no,143,1,0,1.4,94.465,-41.8,4.967,5228.1,0,1,6,0,0,1,1,0,4,0
49,unknown,151,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,0,0,0,1,1,0,4,0
56,no,21,20,0,1.4,94.465,-41.8,4.967,5228.1,0,1,3,2,0,1,1,0,4,0
46,no,354,2,0,1.4,94.465,-41.8,4.967,5228.1,0,1,3,0,0,1,1,0,4,0
53,unknown,63,3,0,1.4,94.465,-41.8,4.967,5228.1,1,0,0,0,0,1,1,0,4,0
38,no,56,1,0,1.4,94.465,-41.8,4.967,5228.1,10,1,2,0,0,1,1,0,4,0
36,no,354,5,0,1.4,94.465,-41.8,4.967,5228.1,0,0,3,2,2,1,1,0,4,0
33,unknown,161,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,1,1,1,1,1,0,4,0
33,unknown,113,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,1,0,0,1,1,0,4,0
34,unknown,176,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,1,0,0,1,1,0,4,0
54,unknown,431,2,0,1.4,94.465,-41.8,4.967,5228.1,9,1,6,0,0,1,1,0,4,0
47,unknown,63,2,0,1.4,94.465,-41.8,4.967,5228.1,5,1,0,0,0,1,1,0,4,0
36,no,164,3,0,1.4,94.465,-41.8,4.967,5228.1,1,1,3,0,2,1,1,0,4,0
35,unknown,81,2,0,1.4,94.465,-41.8,4.967,5228.1,1,0,1,0,0,1,1,0,4,0
39,no,136,6,0,1.4,94.465,-41.8,4.967,5228.1,10,1,5,2,0,1,1,0,4,0
31,no,303,2,0,1.4,94.465,-41.8,4.967,5228.1,7,1,3,2,0,1,1,0,4,0
30,no,158,2,0,1.4,94.465,-41.8,4.967,5228.1,7,0,2,0,0,1,1,0,4,0
34,unknown,651,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,1,0,0,1,1,0,4,0
39,no,118,2,0,1.4,94.465,-41.8,4.967,5228.1,9,1,5,2,0,1,1,0,4,0
41,no,280,3,0,1.4,94.465,-41.8,4.967,5228.1,10,1,7,0,0,1,1,0,4,0
41,no,145,1,0,1.4,94.465,-41.8,4.967,5228.1,9,1,6,0,2,1,1,0,4,0
29,no,39,4,0,1.4,94.465,-41.8,4.967,5228.1,0,1,6,0,0,1,1,0,4,0
50,no,82,2,0,1.4,94.465,-41.8,4.967,5228.1,2,1,2,2,0,1,1,0,4,0
36,no,355,4,0,1.4,94.465,-41.8,4.967,5228.1,0,1,3,0,0,1,1,0,4,0
43,no,151,6,0,1.4,94.465,-41.8,4.967,5228.1,1,1,2,2,0,1,1,0,4,0
31,no,59,3,0,1.4,94.465,-41.8,4.967,5228.1,9,1,6,2,0,1,1,0,4,0
35,unknown,34,2,0,1.4,94.465,-41.8,4.967,5228.1,9,1,5,2,0,1,1,0,4,0
49,unknown,190,4,0,1.4,94.465,-41.8,4.967,5228.1,1,1,0,0,0,1,1,0,4,0
45,unknown,124,3,0,1.4,94.465,-41.8,4.967,5228.1,9,1,5,0,0,1,1,0,4,0
33,no,342,10,0,1.4,94.465,-41.8,4.967,5228.1,0,2,6,2,0,1,1,0,4,0
41,unknown,72,3,0,1.4,94.465,-41.8,4.967,5228.1,1,1,2,0,0,1,1,0,4,0
42,no,207,4,0,1.4,94.465,-41.8,4.967,5228.1,7,2,3,0,0,1,1,0,4,0
41,no,128,2,0,1.4,94.465,-41.8,4.967,5228.1,9,0,0,2,0,1,1,0,4,0
43,no,304,2,0,1.4,94.465,-41.8,4.967,5228.1,4,1,3,2,2,1,1,0,4,0
40,no,42,2,0,1.4,94.465,-41.8,4.967,5228.1,1,1,3,0,0,1,1,0,4,0
40,no,27,4,0,1.4,94.465,-41.8,4.967,5228.1,9,1,2,0,0,1,1,0,4,0
39,no,396,4,0,1.4,94.465,-41.8,4.967,5228.1,1,2,0,0,2,1,1,0,4,0
42,no,520,3,0,1.4,94.465,-41.8,4.967,5228.1,0,2,6,2,0,1,1,0,4,0
38,unknown,188,7,0,1.4,94.465,-41.8,4.967,5228.1,0,2,6,2,0,1,1,0,4,0
32,no,93,2,0,1.4,94.465,-41.8,4.967,5228.1,1,1,2,0,0,1,1,0,4,0
43,no,70,3,0,1.4,94.465,-41.8,4.967,5228.1,0,0,6,0,0,1,1,0,4,0
38,no,95,4,0,1.4,94.465,-41.8,4.967,5228.1,9,1,5,2,0,1,1,0,4,0
34,no,392,2,0,1.4,94.465,-41.8,4.967,5228.1,9,2,5,0,0,1,1,0,4,0
44,no,25,6,0,1.4,94.465,-41.8,4.967,5228.1,0,0,6,2,0,1,1,0,4,0
48,unknown,246,4,0,1.4,94.465,-41.8,4.967,5228.1,6,1,2,0,0,1,1,0,4,0
34,no,94,2,0,1.4,94.465,-41.8,4.967,5228.1,9,1,6,0,0,1,1,0,4,0
35,no,197,2,0,1.4,94.465,-41.8,4.967,5228.1,9,1,2,2,0,1,1,0,4,0
25,no,446,3,0,1.4,94.465,-41.8,4.967,5228.1,1,2,3,2,0,1,1,0,4,0
51,unknown,145,2,0,1.4,94.465,-41.8,4.967,5228.1,6,1,6,0,0,1,1,0,4,0
31,no,100,3,0,1.4,94.465,-41.8,4.967,5228.1,2,1,3,2,0,1,1,0,4,0
29,no,252,4,0,1.4,94.465,-41.8,4.967,5228.1,9,1,6,0,2,1,1,0,4,0
27,no,100,4,0,1.4,94.465,-41.8,4.967,5228.1,6,2,6,0,2,1,1,0,4,0
55,unknown,1469,9,0,1.4,94.465,-41.8,4.967,5228.1,0,1,0,0,0,1,1,0,4,1
47,unknown,37,3,0,1.4,94.465,-41.8,4.967,5228.1,5,1,0,0,2,1,1,0,4,0
27,no,112,5,0,1.4,94.465,-41.8,4.967,5228.1,9,2,5,0,0,1,1,0,4,0
41,unknown,235,3,0,1.4,94.465,-41.8,4.967,5228.1,3,1,6,0,0,1,1,0,4,0
54,no,28,6,0,1.4,94.465,-41.8,4.967,5228.1,1,1,0,0,0,1,1,0,4,0
54,unknown,34,16,0,1.4,94.465,-41.8,4.967,5228.1,0,1,7,0,0,1,1,0,4,0
32,no,121,4,0,1.4,94.465,-41.8,4.967,5228.1,0,2,6,1,1,1,1,0,4,0
29,no,145,1,0,1.4,94.465,-41.8,4.967,5228.1,9,1,5,0,0,1,1,0,4,0
42,unknown,61,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,2,0,0,1,1,0,4,0
32,no,82,1,0,1.4,94.465,-41.8,4.967,5228.1,9,1,2,0,0,1,1,0,4,0
47,unknown,61,1,0,1.4,94.465,-41.8,4.967,5228.1,9,2,5,0,0,1,1,0,4,0
25,no,152,1,0,1.4,94.465,-41.8,4.967,5228.1,3,1,2,0,0,1,1,0,4,0
40,no,606,5,0,1.4,94.465,-41.8,4.967,5228.1,0,1,6,2,0,1,1,0,4,0
34,no,288,12,0,1.4,94.465,-41.8,4.967,5228.1,9,1,6,0,0,1,1,0,4,0
33,no,135,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,2,2,0,1,1,0,4,0
40,no,685,3,0,1.4,94.465,-41.8,4.967,5228.1,7,0,3,2,0,1,1,0,4,1
37,no,50,1,0,1.4,94.465,-41.8,4.967,5228.1,2,1,2,0,0,1,1,0,4,0
37,no,119,1,0,1.4,94.465,-41.8,4.967,5228.1,10,1,5,0,0,1,1,0,4,0
52,no,160,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,0,2,0,1,1,0,4,0
39,no,23,1,0,1.4,94.465,-41.8,4.967,5228.1,4,1,6,2,0,1,1,0,4,0
43,unknown,222,2,0,1.4,94.465,-41.8,4.967,5228.1,1,0,2,0,2,1,1,0,4,0
39,unknown,122,5,0,1.4,94.465,-41.8,4.967,5228.1,0,2,6,0,0,1,1,0,4,0
30,no,75,1,0,1.4,94.465,-41.8,4.967,5228.1,0,1,6,0,0,1,1,0,4,0
35,unknown,103,1,0,1.4,94.465,-41.8,4.967,5228.1,7,1,5,0,0,1,1,0,4,0
39,no,383,1,0,1.4,94.465,-41.8,4.967,5228.1,4,1,6,2,2,1,1,0,4,0
38,unknown,111,5,0,1.4,94.465,-41.8,4.967,5228.1,9,2,5,2,0,1,1,0,4,0
42,no,26,1,0,1.4,94.465,-41.8,4.967,5228.1,7,1,3,2,2,1,1,0,4,0
42,no,174,1,0,1.4,94.465,-41.8,4.967,5228.1,7,1,3,2,0,1,1,0,4,0
51,unknown,183,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,0,2,0,1,1,0,4,0
36,no,61,1,0,1.4,94.465,-41.8,4.967,5228.1,1,2,3,2,0,1,1,0,4,0
42,no,59,3,0,1.4,94.465,-41.8,4.967,5228.1,6,1,6,2,0,1,1,0,4,0
58,no,33,2,0,1.4,94.465,-41.8,4.967,5228.1,5,1,2,0,0,1,1,0,4,0
38,no,31,1,0,1.4,94.465,-41.8,4.967,5228.1,7,1,2,0,0,1,1,0,4,0
25,no,109,1,0,1.4,94.465,-41.8,4.967,5228.1,0,1,6,2,0,1,1,0,4,0
32,no,19,1,0,1.4,94.465,-41.8,4.967,5228.1,10,0,0,0,2,1,1,0,4,0
49,no,68,1,0,1.4,94.465,-41.8,4.967,5228.1,0,2,3,2,0,1,1,0,4,0
46,unknown,243,7,0,1.4,94.465,-41.8,4.967,5228.1,2,1,5,0,0,1,1,0,4,0
42,no,491,1,0,1.4,94.465,-41.8,4.967,5228.1,2,2,6,2,0,1,1,0,4,0
59,no,127,1,0,1.4,94.465,-41.8,4.967,5228.1,1,1,1,2,0,1,1,0,4,0
32,no,1291,3,0,1.4,94.465,-41.8,4.967,5228.1,3,1,6,2,0,1,1,0,4,0
29,no,221,10,0,1.4,94.465,-41.8,4.961,5228.1,6,2,6,0,0,1,1,1,4,0
45,no,214,1,0,1.4,94.465,-41.8,4.961,5228.1,1,1,2,2,0,1,1,1,4,0
32,no,123,1,0,1.4,94.465,-41.8,4.961,5228.1,3,2,0,2,2,1,1,1,4,0
26,no,74,1,0,1.4,94.465,-41.8,4.961,5228.1,7,2,3,0,2,1,1,1,4,0
47,no,82,2,0,1.4,94.465,-41.8,4.961,5228.1,2,1,6,2,0,1,1,1,4,0
29,no,164,2,0,1.4,94.465,-41.8,4.961,5228.1,0,2,6,2,0,1,1,1,4,0
26,no,256,1,0,1.4,94.465,-41.8,4.961,5228.1,7,2,3,2,0,1,1,1,4,0
46,no,86,2,0,1.4,94.465,-41.8,4.961,5228.1,1,1,0,0,0,1,1,1,4,0
48,no,358,3,0,1.4,94.465,-41.8,4.961,5228.1,9,1,5,2,0,1,1,1,4,0
48,unknown,349,2,0,1.4,94.465,-41.8,4.961,5228.1,1,1,0,0,0,1,1,1,4,0
33,no,107,3,0,1.4,94.465,-41.8,4.961,5228.1,6,1,2,2,0,1,1,1,4,0
31,no,238,1,0,1.4,94.465,-41.8,4.961,5228.1,1,1,2,2,2,1,1,1,4,0
34,no,38,1,0,1.4,94.465,-41.8,4.961,5228.1,1,1,5,2,0,1,1,1,4,0
25,unknown,73,1,0,1.4,94.465,-41.8,4.961,5228.1,7,2,3,0,0,1,1,1,4,0
32,no,78,1,0,1.4,94.465,-41.8,4.961,5228.1,1,1,2,0,0,1,1,1,4,0
54,unknown,832,18,0,1.4,94.465,-41.8,4.961,5228.1,1,3,1,0,0,1,1,1,4,0
52,unknown,106,1,0,1.4,94.465,-41.8,4.961,5228.1,6,1,6,2,2,1,1,1,4,0
45,no,113,1,0,1.4,94.465,-41.8,4.961,5228.1,3,2,2,2,0,1,1,1,4,0
36,no,529,1,0,1.4,94.465,-41.8,4.961,5228.1,6,1,6,2,0,1,1,1,4,0
38,no,464,1,0,1.4,94.465,-41.8,4.961,5228.1,0,0,6,2,0,1,1,1,4,0
34,unknown,61,1,0,1.4,94.465,-41.8,4.961,5228.1,1,1,1,0,0,1,1,1,4,0
38,no,108,1,0,1.4,94.465,-41.8,4.961,5228.1,1,2,0,2,0,1,1,1,4,0
39,unknown,332,1,0,1.4,94.465,-41.8,4.961,5228.1,7,2,3,2,0,1,1,1,4,0
51,unknown,81,1,0,1.4,94.465,-41.8,4.961,5228.1,7,1,3,2,0,1,1,1,4,0
60,no,112,1,0,1.4,94.465,-41.8,4.961,5228.1,11,1,6,2,0,1,1,1,4,0
29,no,181,1,0,1.4,94.465,-41.8,4.961,5228.1,1,1,3,0,0,1,1,1,4,0
50,unknown,108,1,0,1.4,94.465,-41.8,4.961,5228.1,1,2,2,0,0,1,1,1,4,0
37,no,226,1,0,1.4,94.465,-41.8,4.961,5228.1,9,1,2,0,0,1,1,1,4,0
51,unknown,60,2,0,1.4,94.465,-41.8,4.961,5228.1,2,0,6,0,0,1,1,1,4,0
48,no,85,1,0,1.4,94.465,-41.8,4.961,5228.1,9,1,5,2,0,1,1,1,4,0
39,unknown,202,2,0,1.4,94.465,-41.8,4.961,5228.1,1,1,0,0,0,1,1,1,4,0
37,no,540,1,0,1.4,94.465,-41.8,4.961,5228.1,0,2,6,2,0,1,1,1,4,0
36,no,196,1,0,1.4,94.465,-41.8,4.961,5228.1,9,1,6,2,0,1,1,1,4,0
40,unknown,52,1,0,1.4,94.465,-41.8,4.961,5228.1,7,1,1,2,0,1,1,1,4,0
47,no,74,2,0,1.4,94.465,-41.8,4.961,5228.1,4,1,0,0,2,1,1,1,4,0
44,unknown,299,4,0,1.4,94.465,-41.8,4.961,5228.1,1,1,0,2,0,1,1,1,4,0
36,no,311,2,0,1.4,94.465,-41.8,4.961,5228.1,1,2,3,1,1,1,1,1,4,0
26,no,123,1,0,1.4,94.465,-41.8,4.961,5228.1,9,1,1,0,0,1,1,1,4,0
33,no,232,1,0,1.4,94.465,-41.8,4.961,5228.1,0,1,6,0,2,1,1,1,4,0
52,unknown,65,1,0,1.4,94.465,-41.8,4.961,5228.1,3,1,0,2,0,1,1,1,4,0
40,unknown,65,1,0,1.4,94.465,-41.8,4.961,5228.1,1,1,2,1,1,1,1,1,4,0
41,no,157,2,0,1.4,94.465,-41.8,4.961,5228.1,1,1,2,2,0,1,1,1,4,0
45,no,216,5,0,1.4,94.465,-41.8,4.961,5228.1,0,1,6,2,0,1,1,1,4,0
30,no,79,1,0,1.4,94.465,-41.8,4.961,5228.1,1,0,2,0,0,1,1,1,4,0
33,no,220,4,0,1.4,94.465,-41.8,4.961,5228.1,9,1,5,0,0,1,1,1,4,0
39,no,152,2,0,1.4,94.465,-41.8,4.961,5228.1,0,2,7,0,2,1,1,1,4,0
33,no,140,1,0,1.4,94.465,-41.8,4.961,5228.1,4,1,6,0,0,1,1,1,4,0
31,no,400,1,0,1.4,94.465,-41.8,4.961,5228.1,1,2,7,2,0,1,1,1,4,0
42,no,163,1,0,1.4,94.465,-41.8,4.961,5228.1,9,0,2,2,0,1,1,1,4,0
35,no,77,1,0,1.4,94.465,-41.8,4.961,5228.1,2,0,3,2,0,1,1,1,4,0
56,no,356,5,0,1.4,94.465,-41.8,4.961,5228.1,5,1,1,1,1,1,1,1,4,0
52,unknown,117,2,0,1.4,94.465,-41.8,4.961,5228.1,1,1,2,1,1,1,1,1,4,0
29,no,1055,10,0,1.4,94.465,-41.8,4.961,5228.1,0,2,6,0,0,1,1,1,4,1
56,no,772,1,0,1.4,94.465,-41.8,4.961,5228.1,5,1,0,2,0,1,1,1,4,0
38,unknown,306,1,0,1.4,94.465,-41.8,4.961,5228.1,0,1,2,2,0,1,1,1,4,0
60,unknown,64,1,0,1.4,94.465,-41.8,4.961,5228.1,9,1,5,2,0,1,1,1,4,0
56,unknown,139,1,0,1.4,94.465,-41.8,4.961,5228.1,7,1,0,2,0,1,1,1,4,0
39,no,72,1,0,1.4,94.465,-41.8,4.961,5228.1,6,1,6,0,2,1,1,1,4,0
40,unknown,49,1,0,1.4,94.465,-41.8,4.961,5228.1,7,1,1,0,0,1,1,1,4,0
56,unknown,287,1,0,1.4,94.465,-41.8,4.961,5228.1,7,1,0,2,2,1,1,1,4,0
30,unknown,136,1,0,1.4,94.465,-41.8,4.961,5228.1,1,2,0,0,2,1,1,1,4,0
43,unknown,119,1,0,1.4,94.465,-41.8,4.961,5228.1,1,1,0,0,2,1,1,1,4,0
39,no,422,1,0,1.4,94.465,-41.8,4.961,5228.1,0,1,3,0,2,1,1,1,4,0
41,unknown,125,1,0,1.4,94.465,-41.8,4.961,5228.1,11,2,1,0,2,1,1,1,4,0
27,unknown,114,1,0,1.4,94.465,-41.8,4.961,5228.1,0,2,3,2,0,1,1,1,4,0
43,no,99,3,0,1.4,94.465,-41.8,4.961,5228.1,9,0,5,2,0,1,1,1,4,0
37,unknown,218,1,0,1.4,94.465,-41.8,4.961,5228.1,9,1,5,2,0,1,1,1,4,0
25,no,174,9,0,1.4,94.465,-41.8,4.961,5228.1,7,1,3,2,0,1,1,1,4,0
37,unknown,168,1,0,1.4,94.465,-41.8,4.961,5228.1,9,1,5,0,2,1,1,1,4,0
24,no,233,1,0,1.4,94.465,-41.8,4.961,5228.1,0,2,5,2,2,1,1,1,4,0
59,no,322,1,0,1.4,94.465,-41.8,4.961,5228.1,5,1,0,2,2,1,1,1,4,0
32,no,443,2,0,1.4,94.465,-41.8,4.961,5228.1,9,2,6,0,0,1,1,1,4,0
30,no,76,1,0,1.4,94.465,-41.8,4.961,5228.1,0,1,7,2,2,1,1,1,4,0
40,no,217,1,0,1.4,94.465,-41.8,4.961,5228.1,9,1,5,2,0,1,1,1,4,0
27,no,257,2,0,1.4,94.465,-41.8,4.961,5228.1,7,1,3,0,0,1,1,1,4,0
30,unknown,882,1,0,1.4,94.465,-41.8,4.961,5228.1,1,2,0,0,0,1,1,1,4,1
48,no,254,1,0,1.4,94.465,-41.8,4.961,5228.1,1,1,0,0,0,1,1,1,4,0
37,no,83,1,0,1.4,94.465,-41.8,4.961,5228.1,0,0,6,0,0,1,1,1,4,0
39,no,213,1,0,1.4,94.465,-41.8,4.961,5228.1,1,1,1,2,0,1,1,1,4,0
34,no,252,3,0,1.4,94.465,-41.8,4.961,5228.1,0,1,2,2,0,1,1,1,4,0
41,no,36,1,0,1.4,94.465,-41.8,4.961,5228.1,1,0,1,2,0,1,1,1,4,0
34,no,540,1,0,1.4,94.465,-41.8,4.961,5228.1,0,1,3,0,0,1,1,1,4,0
36,unknown,280,1,0,1.4,94.465,-41.8,4.961,5228.1,1,1,0,0,0,1,1,1,4,0
37,no,683,1,0,1.4,94.465,-41.8,4.961,5228.1,0,0,6,2,0,1,1,1,4,0
42,no,230,3,0,1.4,94.465,-41.8,4.961,5228.1,7,1,3,0,2,1,1,1,4,0
39,no,452,1,0,1.4,94.465,-41.8,4.961,5228.1,9,1,5,2,0,1,1,1,4,0
